Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Total Packets,Percent Filtered,Packets A → B,Bytes A → B,Packets B → A,Bytes B → A,Rel Start,Duration,Bits/s A → B,Bits/s B → A
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63023,1,44,171,1,100,1,44,0,0,865.883617,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",60284,1,44,173,1,100,1,44,0,0,876.037927,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",52398,1,44,175,1,100,1,44,0,0,883.525432,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",61228,1,44,177,1,100,1,44,0,0,896.356282,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",62834,1,44,179,1,100,1,44,0,0,904.739801,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54273,1,44,181,1,100,1,44,0,0,917.619015,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63661,1,44,183,1,100,1,44,0,0,926.385394,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",49419,1,44,185,1,100,1,44,0,0,937.367397,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",51512,1,44,187,1,100,1,44,0,0,943.775804,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,1,44,189,1,100,1,44,0,0,956.572599,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",60636,1,44,191,1,100,1,44,0,0,965.404187,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",55397,1,44,193,1,100,1,44,0,0,975.192389,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",62715,1,44,195,1,100,1,44,0,0,986.035462,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",52136,1,44,197,1,100,1,44,0,0,997.170463,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",57027,1,44,199,1,100,1,44,0,0,1005.826259,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",49671,1,44,206,1,100,1,44,0,0,1013.299972,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63472,1,44,263,1,100,1,44,0,0,1026.008399,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",57353,1,44,263,1,100,1,44,0,0,1035.159072,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",60329,2,88,263,2,100,2,88,0,0,1043.439484,0.004852000000028056,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",52631,1,44,263,1,100,1,44,0,0,1056.728074,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",64804,1,44,263,1,100,1,44,0,0,1064.304528,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",62150,1,44,263,1,100,1,44,0,0,1074.465368,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",52908,1,44,263,1,100,1,44,0,0,1084.993536,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",49409,1,44,263,1,100,1,44,0,0,1093.843768,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",52879,1,44,263,1,100,1,44,0,0,1106.797649,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",64366,1,44,263,1,100,1,44,0,0,1117.737483,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,1,44,263,1,100,1,44,0,0,1126.255752,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",60234,1,44,263,1,100,1,44,0,0,1135.711138,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,44,263,1,100,1,44,0,0,1145.052584,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",49221,1,44,263,1,100,1,44,0,0,1153.589803,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54697,1,44,263,1,100,1,44,0,0,1164.217935,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63066,1,44,263,1,100,1,44,0,0,1176.329904,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54052,1,44,263,1,100,1,44,0,0,1183.755374,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63267,1,44,263,1,100,1,44,0,0,1196.472558,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",61260,1,44,263,1,100,1,44,0,0,1206.203669,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63891,1,44,263,1,100,1,44,0,0,1214.803777,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54133,1,44,263,1,100,1,44,0,0,1227.344468,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",65433,1,44,263,1,100,1,44,0,0,1234.750074,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",50266,1,44,263,1,100,1,44,0,0,1243.116505,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",64418,1,44,263,1,100,1,44,0,0,1256.692812,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",55449,1,44,263,1,100,1,44,0,0,1265.356115,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54257,1,44,263,1,100,1,44,0,0,1272.907791,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",59187,1,44,263,1,100,1,44,0,0,1285.468591,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",63211,1,44,263,1,100,1,44,0,0,1296.505977,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",53124,1,44,263,1,100,1,44,0,0,1305.108191,0,"",""
"fe80::a47e:4298:ac0:70d6",5683,"fe80::b8d0:aa3c:be56:a8dc",54003,1,44,263,1,100,1,44,0,0,1313.915092,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50221,1,43,1,1,100,1,43,0,0,14.999635,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61292,1,43,3,1,100,1,43,0,0,27.06626,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61467,1,42,5,1,100,1,42,0,0,36.424489,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49395,1,43,7,1,100,1,43,0,0,46.408927,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52114,1,43,9,1,100,1,43,0,0,56.414909,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54687,1,43,11,1,100,1,43,0,0,65.089044,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64134,1,43,13,1,100,1,43,0,0,76.26353,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55702,1,43,15,1,100,1,43,0,0,86.911466,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60577,1,43,17,1,100,1,43,0,0,95.860166,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52169,1,43,19,1,100,1,43,0,0,103.52035,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",58604,1,43,21,1,100,1,43,0,0,116.083866,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49417,1,43,23,1,100,1,43,0,0,124.84167,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",65135,1,43,25,1,100,1,43,0,0,134.585597,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55489,1,43,27,1,100,1,43,0,0,144.040525,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51993,1,43,29,1,100,1,43,0,0,153.264249,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52584,1,43,31,1,100,1,43,0,0,166.644839,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59972,1,43,33,1,100,1,43,0,0,172.625713,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63021,1,43,35,1,100,1,43,0,0,183.683147,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54163,1,43,37,1,100,1,43,0,0,194.057006,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61216,1,43,39,1,100,1,43,0,0,206.659824,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",58208,1,43,41,1,100,1,43,0,0,212.776638,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62281,1,43,43,1,100,1,43,0,0,226.745447,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60818,1,43,45,1,100,1,43,0,0,237.021417,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51581,1,43,47,1,100,1,43,0,0,243.059474,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59329,1,43,49,1,100,1,43,0,0,253.628653,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63209,1,43,51,1,100,1,43,0,0,263.064663,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63826,1,43,53,1,100,1,43,0,0,273.343287,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60275,1,43,55,1,100,1,43,0,0,282.601186,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54638,1,43,57,1,100,1,43,0,0,297.313806,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",58139,1,43,59,1,100,1,43,0,0,304.563759,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50678,1,43,61,1,100,1,43,0,0,314.104615,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",57391,1,43,63,1,100,1,43,0,0,323.438281,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63737,1,43,65,1,100,1,43,0,0,337.443341,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52094,1,43,67,1,100,1,43,0,0,345.986174,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",53395,1,43,69,1,100,1,43,0,0,356.318106,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51091,1,43,71,1,100,1,43,0,0,364.583292,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50586,1,43,73,1,100,1,43,0,0,375.894939,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55197,1,43,75,1,100,1,43,0,0,384.432218,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59577,1,43,77,1,100,1,43,0,0,394.279496,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54739,1,43,79,1,100,1,43,0,0,406.334312,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",53651,1,43,81,1,100,1,43,0,0,417.217145,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59478,1,43,83,1,100,1,43,0,0,425.286248,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63644,1,43,85,1,100,1,43,0,0,433.415219,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55634,1,43,87,1,100,1,43,0,0,444.22018,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",58138,1,43,89,1,100,1,43,0,0,453.3808,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62615,1,43,91,1,100,1,43,0,0,463.930603,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",56268,1,43,93,1,100,1,43,0,0,472.645749,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60885,1,43,95,1,100,1,43,0,0,484.464264,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51181,1,43,97,1,100,1,43,0,0,494.838184,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",53401,1,43,99,1,100,1,43,0,0,505.272643,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50176,1,43,101,1,100,1,43,0,0,515.254274,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60980,1,44,103,1,100,1,44,0,0,526.41094,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64613,1,44,105,1,100,1,44,0,0,534.480195,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61446,1,43,107,1,100,1,43,0,0,543.838058,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50982,1,44,109,1,100,1,44,0,0,553.37449,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55233,1,44,111,1,100,1,44,0,0,563.826953,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54389,1,44,113,1,100,1,44,0,0,574.609882,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",58657,1,44,115,1,100,1,44,0,0,585.064085,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",65053,1,44,117,1,100,1,44,0,0,594.988227,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55971,1,44,119,1,100,1,44,0,0,603.741394,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61812,1,44,121,1,100,1,44,0,0,616.559519,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61383,1,44,123,1,100,1,44,0,0,627.012195,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63469,1,44,125,1,100,1,44,0,0,636.564646,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49746,1,44,127,1,100,1,44,0,0,643.306174,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59458,1,44,129,1,100,1,44,0,0,652.977935,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",56781,1,44,131,1,100,1,44,0,0,663.742923,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",53888,1,44,133,1,100,1,44,0,0,675.308111,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64984,1,44,135,1,100,1,44,0,0,687.071304,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62723,1,44,137,1,100,1,44,0,0,693.770326,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52297,1,44,139,1,100,1,44,0,0,706.430114,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52582,1,44,141,1,100,1,44,0,0,714.363765,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52993,2,88,143,2,100,2,88,0,0,722.902051,0.003905999999915366,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59829,1,44,145,1,100,1,44,0,0,737.612474,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60160,1,44,147,1,100,1,44,0,0,743.983501,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63969,1,44,149,1,100,1,44,0,0,754.378383,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54205,1,44,151,1,100,1,44,0,0,765.651888,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54113,1,44,153,1,100,1,44,0,0,775.340065,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",65434,1,44,155,1,100,1,44,0,0,786.963077,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54407,1,44,157,1,100,1,44,0,0,796.166783,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60214,1,44,159,1,100,1,44,0,0,803.613979,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55283,1,44,161,1,100,1,44,0,0,814.495439,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",53492,1,44,163,1,100,1,44,0,0,824.713096,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63179,1,44,165,1,100,1,44,0,0,835.691041,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",56070,1,44,167,1,100,1,44,0,0,845.698823,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59907,1,44,169,1,100,1,44,0,0,856.618486,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63023,1,44,171,1,100,1,44,0,0,866.640762,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60284,1,44,173,1,100,1,44,0,0,874.535324,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52398,1,44,175,1,100,1,44,0,0,883.6387,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61228,1,44,177,1,100,1,44,0,0,893.076693,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62834,1,44,179,1,100,1,44,0,0,904.933931,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54273,1,44,181,1,100,1,44,0,0,915.639691,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63661,1,44,183,1,100,1,44,0,0,924.62632,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49419,1,44,185,1,100,1,44,0,0,937.306644,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51512,1,44,187,1,100,1,44,0,0,943.598304,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,1,44,189,1,100,1,44,0,0,954.013783,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60636,1,44,191,1,100,1,44,0,0,964.448884,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55397,1,44,193,1,100,1,44,0,0,977.383328,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62715,1,44,195,1,100,1,44,0,0,987.02964,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52136,1,44,197,1,100,1,44,0,0,995.431377,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",57027,1,44,199,1,100,1,44,0,0,1007.271832,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49671,1,44,219,1,100,1,44,0,0,1014.997834,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63472,1,44,267,1,100,1,44,0,0,1026.261452,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",57353,1,44,267,1,100,1,44,0,0,1036.734481,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60329,1,44,267,1,100,1,44,0,0,1043.206235,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52631,1,44,267,1,100,1,44,0,0,1056.722368,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64804,1,44,267,1,100,1,44,0,0,1064.499085,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62150,1,44,267,1,100,1,44,0,0,1074.58126,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52908,1,44,267,1,100,1,44,0,0,1085.051848,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49409,1,44,267,1,100,1,44,0,0,1097.772328,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",52879,1,44,267,1,100,1,44,0,0,1103.053332,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64366,1,44,267,1,100,1,44,0,0,1113.030539,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",51364,1,44,267,1,100,1,44,0,0,1125.279333,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",60234,1,44,267,1,100,1,44,0,0,1136.805524,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",62717,1,44,267,1,100,1,44,0,0,1144.758734,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",49221,1,44,267,1,100,1,44,0,0,1153.90303,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54697,1,44,267,1,100,1,44,0,0,1165.136957,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63066,1,44,267,1,100,1,44,0,0,1176.759572,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54052,1,44,267,1,100,1,44,0,0,1184.734661,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63267,3,132,267,3,100,3,132,0,0,1197.70023,0.006194000000050437,170487,0
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",61260,1,44,267,1,100,1,44,0,0,1204.113854,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63891,1,44,267,1,100,1,44,0,0,1214.198104,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54133,1,44,267,1,100,1,44,0,0,1222.852771,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",65433,1,44,267,1,100,1,44,0,0,1237.503325,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",50266,1,44,267,1,100,1,44,0,0,1244.499737,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",64418,1,44,267,1,100,1,44,0,0,1255.191399,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",55449,1,44,267,1,100,1,44,0,0,1264.754927,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",54257,1,44,267,1,100,1,44,0,0,1277.39842,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",59187,1,44,267,1,100,1,44,0,0,1284.998614,0,"",""
"fe80::a499:d067:5ca6:3a8c",5683,"fe80::b8d0:aa3c:be56:a8dc",63211,1,44,267,1,100,1,44,0,0,1296.076279,0,"",""
